"source","category_code","category_path","unmapped_products_count"
wolt,НАПИТКИ🥤 / ЛИМОНАДЫ И НАПИТКИ ,НАПИТКИ🥤 / ЛИМОНАДЫ И НАПИТКИ ,300
wolt,ДЕРМАТОЛОГИЧЕСКИЕ СРЕДСТВА 😊,ДЕРМАТОЛОГИЧЕСКИЕ СРЕДСТВА 😊,300
wolt,УБОРКА ДОМА / Уборка,УБОРКА ДОМА / Уборка,300
wolt,УБОРКА ДОМА / Стирка,УБОРКА ДОМА / Стирка,300
wolt,"НАПИТКИ 🥤 / СОКИ И НЕКТАРЫ","НАПИТКИ 🥤 / СОКИ И НЕКТАРЫ",300
wolt,ДЕКОРАТИВНАЯ КОСМЕТИКА💄 / ДЛЯ ГУБ 💋,ДЕКОРАТИВНАЯ КОСМЕТИКА💄 / ДЛЯ ГУБ 💋,300
wolt,УБОРКА ДОМА / Мытье посуды,УБОРКА ДОМА / Мытье посуды,300
wolt,ПОСУДА  / ПОСУДА ДЛЯ ХРАНЕНИЯ ,ПОСУДА  / ПОСУДА ДЛЯ ХРАНЕНИЯ ,300
wolt,"ПОСУДА  / КУХОННЫЕ ПРЕДМЕТЫ(ПРИБОРЫ, ТЕРКИ, ДОСКИ)","ПОСУДА  / КУХОННЫЕ ПРЕДМЕТЫ(ПРИБОРЫ, ТЕРКИ, ДОСКИ)",300
wolt,НАПОЛНИТЕЛИ 💧,НАПОЛНИТЕЛИ 💧,300
wolt,НАПОЛНИТЕЛИ🚽,НАПОЛНИТЕЛИ🚽,300
wolt,НАПОЛНИТЕЛИ ДЛЯ КОШАЧЬЕГО ТУАЛЕТА (В УПАКОВКЕ) / MURKEL🐱,НАПОЛНИТЕЛИ ДЛЯ КОШАЧЬЕГО ТУАЛЕТА (В УПАКОВКЕ) / MURKEL🐱,300
wolt,ГУБНЫЕ ПОМАДЫ 💄,ГУБНЫЕ ПОМАДЫ 💄,300
wolt,НАПОЛНИТЕЛЬ ДЛЯ КОШАЧЬЕГО ТУАЛЕТА 🐾,НАПОЛНИТЕЛЬ ДЛЯ КОШАЧЬЕГО ТУАЛЕТА 🐾,300
wolt,"ТОВАРЫ ДЛЯ ЖИВОТНЫХ 🐶 / КОРМ ДЛЯ ЖИВОТНЫХ","ТОВАРЫ ДЛЯ ЖИВОТНЫХ 🐶 / КОРМ ДЛЯ ЖИВОТНЫХ",300
wolt,НАПОЛНИТЕЛЬ ДЛЯ ТУАЛЕТА,НАПОЛНИТЕЛЬ ДЛЯ ТУАЛЕТА,300
wolt,НАСТОЛЬНЫЕ ИГРЫ 🎲,НАСТОЛЬНЫЕ ИГРЫ 🎲,300
wolt,ПОДАРКИ - 2026 🎅,ПОДАРКИ - 2026 🎅,300
wolt,ГОМЕОПАТИЧЕСКИЕ ПРЕПАРАТЫ 🧬,ГОМЕОПАТИЧЕСКИЕ ПРЕПАРАТЫ 🧬,300
wolt,Глазные капли и мази ,Глазные капли и мази ,300
wolt,Обезболивающие и Спазмолитики ,Обезболивающие и Спазмолитики ,300
wolt,ОБЕЗБОЛИВАЮЩИЕ И УСПОКОИТЕЛЬНЫЕ 💊,ОБЕЗБОЛИВАЮЩИЕ И УСПОКОИТЕЛЬНЫЕ 💊,300
wolt,ТОВАРЫ ДЛЯ КУХНИ 🏡 / Контейнеры,ТОВАРЫ ДЛЯ КУХНИ 🏡 / Контейнеры,300
wolt,"ГАСТРОНОМИЯ 🫓 / КОЛБАСЫ","ГАСТРОНОМИЯ 🫓 / КОЛБАСЫ",300
wolt,"ГАСТРОНОМИЯ 🫓 / МОЛОЧНАЯ ПРОДУКЦИЯ","ГАСТРОНОМИЯ 🫓 / МОЛОЧНАЯ ПРОДУКЦИЯ",300
wolt,"ГАСТРОНОМИЯ 🫓 / СЫРЫ","ГАСТРОНОМИЯ 🫓 / СЫРЫ",300
wolt,Лекарственные средства / Препараты улучшающие кровообращение головного мозга,Лекарственные средства / Препараты улучшающие кровообращение головного мозга,299
wolt,ДЛЯ МУЖЧИН,ДЛЯ МУЖЧИН,299
wolt,Уходовая косметика / Бритье и удаление волос,Уходовая косметика / Бритье и удаление волос,299
wolt,ТЕКИЛА 🧊,ТЕКИЛА 🧊,299
wolt,МОЛОЧНЫЕ ИЗДЕЛИЯ 🥛,МОЛОЧНЫЕ ИЗДЕЛИЯ 🥛,298
wolt,УХОД ДЛЯ НОГ,УХОД ДЛЯ НОГ,297
wolt,ТОВАРЫ ДЛЯ ДОМА 🏠 / Хозяйственные товары,ТОВАРЫ ДЛЯ ДОМА 🏠 / Хозяйственные товары,297
wolt,КОНСЕРВЫ / Other,КОНСЕРВЫ / Other,297
wolt,ЛЕКАРСТВЕННЫЕ СРЕДСТВА 💊 / ДЕТЯМ,ЛЕКАРСТВЕННЫЕ СРЕДСТВА 💊 / ДЕТЯМ,296
wolt,Препараты для Костей,Препараты для Костей,296
wolt,КОСМЕТИЧЕСКИЕ И ГИГИЕНИЧЕСКИЕ СРЕДСТВА💄 / Женская гигиена,КОСМЕТИЧЕСКИЕ И ГИГИЕНИЧЕСКИЕ СРЕДСТВА💄 / Женская гигиена,296
wolt,ЛЕКАРСТВА И БАДЫ💊 / Дерматологические средства,ЛЕКАРСТВА И БАДЫ💊 / Дерматологические средства,296
wolt,Готовая еда / Суши,Готовая еда / Суши,295
wolt,ТОВАРЫ ДЛЯ ЖИВОТНЫХ / Лакомства для животных,ТОВАРЫ ДЛЯ ЖИВОТНЫХ / Лакомства для животных,295
wolt,СОКИ НАТУРАЛЬНЫЕ,СОКИ НАТУРАЛЬНЫЕ,294
wolt,СОУСЫ 🌶️,СОУСЫ 🌶️,294
wolt,Лекарственные средства / Лекарства от боли в горле,Лекарственные средства / Лекарства от боли в горле,294
wolt,СРЕДСТВА ГИГИЕНЫ🪥 / Бомбочка и соль для ванной,СРЕДСТВА ГИГИЕНЫ🪥 / Бомбочка и соль для ванной,294
wolt,КОНСТРУКТОР / Крупный конструктор,КОНСТРУКТОР / Крупный конструктор,294
wolt,"КОНДИТЕРСКИЕ ИЗДЕЛИЯ 🍪 / ПЕЧЕНЬЕ","КОНДИТЕРСКИЕ ИЗДЕЛИЯ 🍪 / ПЕЧЕНЬЕ",294
wolt,РАЗНОЕ / ТЕРМОПАК,РАЗНОЕ / ТЕРМОПАК,294
wolt,"Молочные продукты / Питьевые йогурты и коктейли","Молочные продукты / Питьевые йогурты и коктейли",292
wolt,ЖЕЛЕЗО,ЖЕЛЕЗО,292
wolt,ТОВАРЫ ДЛЯ ДОМА / Средства для посудомоечных машин,ТОВАРЫ ДЛЯ ДОМА / Средства для посудомоечных машин,292
wolt,ЛЕКАРСТВА И БАДЫ💊 / Травы и фито-чаи,ЛЕКАРСТВА И БАДЫ💊 / Травы и фито-чаи,292
wolt,СРЕДСТВА ГИГИЕНЫ🪥 / Ватная продукция,СРЕДСТВА ГИГИЕНЫ🪥 / Ватная продукция,292
wolt,ЛЕКАРСТВЕННЫЕ СРЕДСТВА 💊 / НООТРОПЫ,ЛЕКАРСТВЕННЫЕ СРЕДСТВА 💊 / НООТРОПЫ,291
wolt,Уходовая косметика / Уход за ногами и ногтями,Уходовая косметика / Уход за ногами и ногтями,290
wolt,"КОСМЕТИКА💄 / ТОНЕРЫ, МИСТЫ, ПЭДЫ","КОСМЕТИКА💄 / ТОНЕРЫ, МИСТЫ, ПЭДЫ",290
wolt,"Продукция ""ЭВАЛАР""","Продукция ""ЭВАЛАР""",288
wolt,СЛАДОСТИ 🍫🍓,СЛАДОСТИ 🍫🍓,288
wolt,"ДЛЯ МАМЫ И РЕБЕНКА 👩🏻‍🍼 / КРЕМ, МАСЛО","ДЛЯ МАМЫ И РЕБЕНКА 👩🏻‍🍼 / КРЕМ, МАСЛО",288
wolt,КОСМЕТИКА💄 / КРЕМА,КОСМЕТИКА💄 / КРЕМА,288
wolt,ТОВАРЫ ДЛЯ КУХНИ 🏡,ТОВАРЫ ДЛЯ КУХНИ 🏡,288
wolt,"ЛУБРИКАНТ","ЛУБРИКАНТ",288
wolt,Grandorf 🐶,Grandorf 🐶,288
wolt,ОВОЩИ 🥦,ОВОЩИ 🥦,288
wolt,МОЛОКО И ЯЙЦО 🥚 / КОНЦЕНТРАТЫ МОЛОЧНЫЕ,МОЛОКО И ЯЙЦО 🥚 / КОНЦЕНТРАТЫ МОЛОЧНЫЕ,288
wolt,ПРЕЗЕРВАТИВЫ / КЛАССИЧЕСКИЕ,ПРЕЗЕРВАТИВЫ / КЛАССИЧЕСКИЕ,288
wolt,ДЖИН🍸,ДЖИН🍸,287
wolt,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ🧹 / Для обуви,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ🧹 / Для обуви,286
wolt,СРЕДСТВА ГИГИЕНЫ🪥 / Бритье и депиляция,СРЕДСТВА ГИГИЕНЫ🪥 / Бритье и депиляция,285
wolt,Слабительные препараты,Слабительные препараты,285
wolt,Тест-полоски для определения сахара в крови,Тест-полоски для определения сахара в крови,284
wolt,"ТОВАРЫ ДЛЯ ДОМА 🏠 / Скатерти, полотенца","ТОВАРЫ ДЛЯ ДОМА 🏠 / Скатерти, полотенца",283
wolt,"17 см / 1-1.2 кг / День Рождения ✨","17 см / 1-1.2 кг / День Рождения ✨",282
kaspi_food,Edible decorations for cakes,Edible decorations for cakes,282
wolt,"13 см / 650-750 гр / День Рождения ✨","13 см / 650-750 гр / День Рождения ✨",282
wolt,Вермут,Вермут,282
wolt,АМУНИЦИЯ 🐎 / РУЛЕТКА FLEXI,АМУНИЦИЯ 🐎 / РУЛЕТКА FLEXI,282
wolt,"10 см / 350-450 гр / День Рождения ✨","10 см / 350-450 гр / День Рождения ✨",282
wolt,ДЖИН 🥃,ДЖИН 🥃,282
wolt,ОБРАТНО В ШКОЛУ📚,ОБРАТНО В ШКОЛУ📚,282
wolt,ВЛАЖНЫЙ КОРМ ДЛЯ КОШЕК 🐱 / ROYAL CANIN😺,ВЛАЖНЫЙ КОРМ ДЛЯ КОШЕК 🐱 / ROYAL CANIN😺,282
wolt,"ПРОСТУДА НАСМОРК, БОЛЬ В ГОРЛЕ","ПРОСТУДА НАСМОРК, БОЛЬ В ГОРЛЕ",282
wolt,ВЕТЕРИНАРНЫЕ КОРМА ДЛЯ КОШЕК И СОБАК,ВЕТЕРИНАРНЫЕ КОРМА ДЛЯ КОШЕК И СОБАК,282
wolt,КОРМ ДЛЯ КОШЕК И КОТЯТ🐱 / Сухой корм на развес,КОРМ ДЛЯ КОШЕК И КОТЯТ🐱 / Сухой корм на развес,282
wolt,КРАСОТА И ГИГИЕНА 🧴 / УХОД ДЛЯ ТЕЛА,КРАСОТА И ГИГИЕНА 🧴 / УХОД ДЛЯ ТЕЛА,282
wolt,"СРЕДСТВА ГИГИЕНЫ 🛁 / Женская гигиена","СРЕДСТВА ГИГИЕНЫ 🛁 / Женская гигиена",281
wolt,ТОВАРЫ ДЛЯ ЖИВОТНЫХ🐾,ТОВАРЫ ДЛЯ ЖИВОТНЫХ🐾,281
wolt,ЛИМОНАДЫ,ЛИМОНАДЫ,280
wolt,ИГРУШКИ БДСМ / Игрушки БДСМ,ИГРУШКИ БДСМ / Игрушки БДСМ,279
wolt,ПОДАРКИ 🧁,ПОДАРКИ 🧁,278
wolt,ВСЕ ДЛЯ ВЫПЕЧКИ🥧,ВСЕ ДЛЯ ВЫПЕЧКИ🥧,276
wolt,СНОВА В ШКОЛУ / Письменные принадлежности,СНОВА В ШКОЛУ / Письменные принадлежности,276
wolt,МОНО БУКЕТЫ 🌹,МОНО БУКЕТЫ 🌹,276
wolt,СЛАДОСТИ SUGAR & GLUTEN FREE🍭,СЛАДОСТИ SUGAR & GLUTEN FREE🍭,276
wolt,БАДЫ 💊,БАДЫ 💊,276
wolt,"БЫТОВАЯ ХИМИЯ И СРЕДСТВА ГИГИЕНЫ 🫧 / БАЛЬЗАМЫ ДЛЯ ВОЛОС","БЫТОВАЯ ХИМИЯ И СРЕДСТВА ГИГИЕНЫ 🫧 / БАЛЬЗАМЫ ДЛЯ ВОЛОС",276
wolt,АКЦИОННЫЕ ТОВАРЫ,АКЦИОННЫЕ ТОВАРЫ,276
wolt,ПРЕЗЕРВАТИВЫ / РАЗМЕРНЫЕ,ПРЕЗЕРВАТИВЫ / РАЗМЕРНЫЕ,276
wolt,Сиропы и таблетки  от Кашля,Сиропы и таблетки  от Кашля,276
wolt,БАЛЬЗАМЫ ДЛЯ ГУБ,БАЛЬЗАМЫ ДЛЯ ГУБ,276
wolt,Здоровье и красота✨,Здоровье и красота✨,276
wolt,СЛАДОСТИ 🍡,СЛАДОСТИ 🍡,276
wolt,"КОЛБАСЫ 🍖 / НАМАЗКИ МЯСНЫЕ","КОЛБАСЫ 🍖 / НАМАЗКИ МЯСНЫЕ",275
wolt,СЭНДВИЧИ 🥪,СЭНДВИЧИ 🥪,273
wolt,ТОВАРЫ ДЛЯ ДОМА 🏠,ТОВАРЫ ДЛЯ ДОМА 🏠,273
wolt,SAFIA СЕТЫ,SAFIA СЕТЫ,272
wolt,АЛКОГОЛЬНЫЕ НАПИТКИ 🥂 / Вермут,АЛКОГОЛЬНЫЕ НАПИТКИ 🥂 / Вермут,272
wolt,ЛЕКАРСТВА И БАДЫ💊 / Действующие на центральную нервную систему,ЛЕКАРСТВА И БАДЫ💊 / Действующие на центральную нервную систему,272
wolt,ДЛЯ ЛИЦА 🧖‍♀️,ДЛЯ ЛИЦА 🧖‍♀️,271
wolt,Гормоны щитовидной железы,Гормоны щитовидной железы,271
wolt,ИГРУШКИ ⚽,ИГРУШКИ ⚽,271
wolt,Парфюм-Отливанты,Парфюм-Отливанты,270
wolt,СРЕДСТВА ГИГИЕНЫ 🧴 / Бумага и салфетки,СРЕДСТВА ГИГИЕНЫ 🧴 / Бумага и салфетки,270
wolt,ЛАКОМСТВА ДЛЯ СОБАК ,ЛАКОМСТВА ДЛЯ СОБАК ,270
wolt,ПРОТИВОАЛЛЕРГЕННЫЕ ЛЕКАРСТВА,ПРОТИВОАЛЛЕРГЕННЫЕ ЛЕКАРСТВА,270
wolt,ГОРТЕНЗИИ🤩,ГОРТЕНЗИИ🤩,270
wolt,СРЕДСТВА ДЛЯ ДУША И ВАНН🧴,СРЕДСТВА ДЛЯ ДУША И ВАНН🧴,270
wolt,"ПИРОЖНЫЕ 🧁","ПИРОЖНЫЕ 🧁",270
wolt,АНТИПАРАЗИТАРНАЯ ЛИНЕЙКА 🐱🐶,АНТИПАРАЗИТАРНАЯ ЛИНЕЙКА 🐱🐶,270
wolt,ДЕТСКИЕ НАПИТКИ 👶🏻,ДЕТСКИЕ НАПИТКИ 👶🏻,270
wolt,ЛАКОМСТВА ДЛЯ КОШЕК😻 / СУПЧИКИ,ЛАКОМСТВА ДЛЯ КОШЕК😻 / СУПЧИКИ,270
wolt,РАЗЛИВНОЕ ПИВО 🍻,РАЗЛИВНОЕ ПИВО 🍻,270
wolt,ДЕТСКИЕ ТОВАРЫ / Детское питание,ДЕТСКИЕ ТОВАРЫ / Детское питание,269
wolt,В-КОМПЛЕКС,В-КОМПЛЕКС,269
wolt,ВИТАМИНЫ И БАД,ВИТАМИНЫ И БАД,267
wolt,СУХОЙ КОРМ ДЛЯ КОШЕК (В УПАКОВКЕ) 🐈 / GRANDORF🐾,СУХОЙ КОРМ ДЛЯ КОШЕК (В УПАКОВКЕ) 🐈 / GRANDORF🐾,266
wolt,ТОВАРЫ ДЛЯ ДОМА,ТОВАРЫ ДЛЯ ДОМА,266
wolt,АЛКОГОЛЬ / Крепкий алкоголь,АЛКОГОЛЬ / Крепкий алкоголь,265
wolt,Растительные альтернативы,Растительные альтернативы,265
wolt,ЧИЗКЕЙКИ,ЧИЗКЕЙКИ,265
wolt,ТОВАРЫ ДЛЯ ДОМА🏠 / Товары сантехники и батарейки,ТОВАРЫ ДЛЯ ДОМА🏠 / Товары сантехники и батарейки,264
wolt,"СНЕКИ И ПЕРЕКУСЫ 🍟 / ХЛЕБЦЫ, ЧИПСЫ","СНЕКИ И ПЕРЕКУСЫ 🍟 / ХЛЕБЦЫ, ЧИПСЫ",264
wolt,РАЗНОЕ / САЛФЕТКИ,РАЗНОЕ / САЛФЕТКИ,264
wolt,ИГРУШКИ ДЛЯ НЕЁ / ВИБРОМАССАЖЁРЫ,ИГРУШКИ ДЛЯ НЕЁ / ВИБРОМАССАЖЁРЫ,264
wolt,СТРОИТЕЛЬСТВО И РЕМОНТ / УГЛОШЛИФОВАЛЬНЫЕ МАШИНЫ / УШМ / БОЛГАРКИ,СТРОИТЕЛЬСТВО И РЕМОНТ / УГЛОШЛИФОВАЛЬНЫЕ МАШИНЫ / УШМ / БОЛГАРКИ,264
wolt,Простуда и насморк,Простуда и насморк,264
wolt,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ / ХОЛОДНЫЙ ЧАЙ🧋,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ / ХОЛОДНЫЙ ЧАЙ🧋,264
kaspi_food,Chicory,Chicory,263
wolt,ТОВАРЫ ДЛЯ ДОМА / Средства антизасорные,ТОВАРЫ ДЛЯ ДОМА / Средства антизасорные,263
wolt,Зубные пасты,Зубные пасты,263
wolt,"БЫТОВАЯ ХИМИЯ, УБОРКА 🧴 / Для посудомоечных машин","БЫТОВАЯ ХИМИЯ, УБОРКА 🧴 / Для посудомоечных машин",262
wolt,НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ  🥤  🍸 / НАПИТКИ,НАПИТКИ БЕЗАЛКОГОЛЬНЫЕ  🥤  🍸 / НАПИТКИ,262
wolt,МОЛОЧНЫЕ ПРОДУКТЫ / МОЛОКО РАСТИТЕЛЬНОЕ,МОЛОЧНЫЕ ПРОДУКТЫ / МОЛОКО РАСТИТЕЛЬНОЕ,262
kaspi_food,Salt,Salt,262
wolt,"БАКАЛЕЯ / Кобра, аджика","БАКАЛЕЯ / Кобра, аджика",261
wolt,СРЕДСТВА ГИГИЕНЫ 🛁 / Мыло,СРЕДСТВА ГИГИЕНЫ 🛁 / Мыло,260
wolt,"КОЛБАСЫ 🍖 / МЯСНЫЕ ДЕЛИКАТЕСЫ","КОЛБАСЫ 🍖 / МЯСНЫЕ ДЕЛИКАТЕСЫ",260
kaspi_nonfood,Coal for heating,Coal for heating,260
wolt,СЕКС ИГРУШКИ ДЛЯ ДВОИХ / Изделия для ношения,СЕКС ИГРУШКИ ДЛЯ ДВОИХ / Изделия для ношения,259
wolt,ТОВАРЫ ДЛЯ ДОМА 🏠 / Элементы питания,ТОВАРЫ ДЛЯ ДОМА 🏠 / Элементы питания,259
wolt,МОЛОЧНЫЕ ПРОДУКТЫ 🧈 / Кефир,МОЛОЧНЫЕ ПРОДУКТЫ 🧈 / Кефир,259
wolt,ТАБАЧНЫЕ ИЗДЕЛИЯ🚬,ТАБАЧНЫЕ ИЗДЕЛИЯ🚬,258
wolt,МАШИНКИ / Металлические машинки,МАШИНКИ / Металлические машинки,258
wolt,ЖКТ  / Пробиотик Пребиотик Синбиотик,ЖКТ  / Пробиотик Пребиотик Синбиотик,258
wolt,БАКАЛЕЯ / ВОДОРОСЛИ НОРИ,БАКАЛЕЯ / ВОДОРОСЛИ НОРИ,258
wolt,ОТКРЫТКИ 💌,ОТКРЫТКИ 💌,258
wolt,КРЕПКИЙ АЛКОГОЛЬ 🥃 / ВИСКИ 🥃,КРЕПКИЙ АЛКОГОЛЬ 🥃 / ВИСКИ 🥃,258
wolt,МОНО БУКЕТЫ,МОНО БУКЕТЫ,258
wolt,МАКАРОНС🥮,МАКАРОНС🥮,258
wolt,УХОД ЗА ВОЛОСАМИ🪮,УХОД ЗА ВОЛОСАМИ🪮,258
wolt,СДЕЛАНО В КАЗАХСТАНЕ,СДЕЛАНО В КАЗАХСТАНЕ,258
wolt,СИДР 🍾,СИДР 🍾,256
wolt,СЛАДКАЯ ВЫПЕЧКА 🍰,СЛАДКАЯ ВЫПЕЧКА 🍰,256
wolt,АЛКОГОЛЬ 🥃 / Пиво и сидр,АЛКОГОЛЬ 🥃 / Пиво и сидр,254
wolt,НАПОЛНИТЕЛИ 🧻 / Комкующиеся (бентонит),НАПОЛНИТЕЛИ 🧻 / Комкующиеся (бентонит),254
wolt,Заживляющие и противовоспалительные мази и крема,Заживляющие и противовоспалительные мази и крема,254
